display_id	num_comms
Dne4zWJ9dYo	0.0
Tg0YUppkCHc	0.0
Hhk4VMxM42o	1.0
It0PVQoAiUU	0.0
NqkevFhYmyM	0.0
ovLznG6Br1s	0.0
JkA_CU27HcE	0.0
x3UHs3IgtQU	1.0
wiKg2IDTFjw	0.0
zVTFfBsdP48	2.0
uBsRIpWNAiU	26.0
3cq87-63glY	0.0
JOq_SXVKv38	1.0
HYo7jiPbdS4	0.0
_7VoPT57uUE	0.0
jR0L4CHHYTg	1.0
uu_pXSOsjc8	1.0
zAS2ijromjQ	1.0
kozdU1UzvEk	0.0
74VJnpNgnX4	0.0
h2hI8MNsmmM	0.0
8hV2Fh0sXGA	2.0
Ew2jK4AfvZE	0.0
EnWp_sInACQ	0.0
UoVeNV2rzkU	0.0
f8VGmmvXSYM	0.0
83rAYyMLfk0	0.0
DWw2nJaffm4	1.0
B6puKGG5WhE	1.0
_myL6fABc-s	5.0
EW-w976alWQ	1.0
1-0IikplmU0	6.0
eVq7sctoIvw	0.0
PBZ1HrEOntw	2.0
9vvD6N7vEbs	0.0
0sU8BFKVcNI	1.0
zmoUF2sU4Uc	0.0
6zho8eyifKU	17.0
JfbHgNGBXKo	1.0
4wkAeLqsMCQ	0.0
15smEEg1Vcw	0.0
nk4M50Gds6Q	4.0
K2MwxvqKh80	2.0
Uq9eAad3VjE	1.0
1CGoTklh-nc	50.0
4FX0q_sUrWk	2.0
NjW7jmjwrMs	0.0
WLPFwULZi2w	1.0
-v-5XrpEQH4	3.0
tncKdq2V0os	1.0
gi9hKiijFSY	2.0
FzLpLqnZKgk	0.0
cX5U0T8dwUo	0.0
_WIJXwPDWc4	0.0
NlQQtEhuQB8	0.0
Qr4l3YLHNuY	0.0
gb3Fi7mSFYw	0.0
95lZd7TuzFs	0.0
RfyEoY1VTHE	3.0
nb0RD9dSZ00	1.0
JMsBAA6wnnM	2.0
NTdysSoKJow	1.0
qVOeEjTg7mQ	0.0
ut3BYWRHHGs	1.0
2vfGY6PyaAM	3.0
Ia4RTAbSk1o	0.0
zwLQgRF64WU	0.0
2rQmhdJj-nw	0.0
7oZGaDqu9QA	3.0
HL8BsFPol6A	49.0
QTWeZLEPuqU	1.0
HrXi4J5PSzs	0.0
whsi6hF9o1w	1.0
yYRyznkNnL8	153.0
vPgY0YJEpiQ	0.0
0TH5x4-9SVI	1.0
ztOklm4t0_A	0.0
gfyD2rfVppM	0.0
p-2uq4uOVkg	1.0
bX8O4OWttoY	0.0
HMdo03pFUq8	1.0
DQpILmpZB_8	0.0
xTKKWSjapiM	0.0
MrM_qEx1sso	0.0
n8NY-RbvkzQ	0.0
lIuqJrrVhQ0	0.0
j3l8lXzd5ls	60.0
lD-2RNqe7k0	0.0
CUi4heilLTQ	0.0
CBW8sQt7qco	2.0
eKTH16a41QA	3.0
Yp5p6SaPG9M	0.0
_GSN8N4UX5w	0.0
A1H5o1dTj-g	1.0
LYYfyIE-VKs	0.0
IvTtLoXtIME	0.0
AVqxiaQgqP8	0.0
Qi5lLzXXako	0.0
2Kfe-UowMc0	0.0
mJd6m9eSqsk	0.0
8BdM9CiPM4k	0.0
vqs4ks4DZLk	89.0
ACH34RC7xTA	0.0
WIFYO634yeY	2.0
hpPuXt6g4As	1.0
