channel	category	datetime	views	delta_views	subs	delta_subs	videos	delta_videos	activity
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-07-16 01:00:00	1462817.442708333	19888.5625	26455.46354166667	113.47916666666788	94	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-07-23 01:00:00	1479599.119791667	16781.677083333492	26513.40104166667	57.9375	95	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-07-30 01:00:00	1498435.244791667	18836.125	26748.77604166667	235.375	95	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-08-06 01:00:00	1514107.046875	15671.802083333258	26821.78125	73.00520833333213	96	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-08-13 01:00:00	1532702.734375	18595.6875	26891.08854166667	69.30729166666788	97	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-08-20 01:00:00	1547732.630208333	15029.895833333258	26944.71354166667	53.625	97	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-08-27 01:00:00	1559563.65625	11831.026041666742	26976.02604166667	31.3125	98	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-09-03 01:00:00	1570862.822916667	11299.166666666742	27002.16666666667	26.140625	98	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-09-10 01:00:00	1579947.083333333	9084.260416666513	27021.83333333333	19.666666666664238	99	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-09-17 01:00:00	1590783.114583333	10836.03125	26994.234375	0.0	100	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-09-24 01:00:00	1613314.364583333	22531.25	27033.609375	39.375	101	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-10-01 01:00:00	1629952.723958333	16638.359375	27107.72395833333	74.11458333333213	101	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-10-08 01:00:00	1639982.583333333	10029.859375	27153.31770833333	45.59375	101	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-10-15 01:00:00	1653873.609375	13891.026041666742	27156.89583333333	3.578125	102	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-10-22 01:00:00	1666841.6527777778	12968.043402777752	27159.84259259259	2.9467592592591245	102	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-10-29 00:00:00	1672883.3937823838	6041.741004605778	27183.316062176167	23.47346958357593	102	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-11-05 00:00:00	1679223.0	6339.6062176164705	27172.0	0.0	102	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-11-12 00:00:00	1704681.125	25458.125	27226.25	54.25	104	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-11-19 00:00:00	1714327.0	9645.875	27263.25	37.0	104	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-11-26 00:00:00	1737728.75	23401.75	27284.875	21.625	106	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-12-03 00:00:00	1764385.5	26656.75	27312.0	27.125	107	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-12-10 00:00:00	1785155.125	20769.625	27335.75	23.75	109	2	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-12-17 00:00:00	1801008.75	15853.625	27333.5	0.0	110	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-12-24 00:00:00	1806403.5	5394.75	27317.375	0.0	112	2	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2018-12-31 00:00:00	1754565.0	0.0	27383.0	65.625	113	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-01-07 00:00:00	1765916.375	11351.375	27420.625	37.625	114	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-01-14 00:00:00	1803709.0	37792.625	27494.25	73.625	117	3	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-01-21 00:00:00	1848152.875	44443.875	27567.0	72.75	122	5	9
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-01-28 00:00:00	1872394.0	24241.125	27619.0	52.0	124	2	7
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-02-04 00:00:00	1885418.5	13024.5	27661.25	42.25	125	1	4
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-02-11 00:00:00	1904227.0	18808.5	27705.5	44.25	125	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-02-18 00:00:00	1921669.5	17442.5	27751.75	46.25	127	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-02-25 00:00:00	1936331.0	14661.5	27855.0	103.25	128	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-03-04 00:00:00	1942491.0	6160.0	27875.125	20.125	128	0	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-03-11 00:00:00	1954796.5	12305.5	27892.25	17.125	129	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-03-18 00:00:00	1975134.375	20337.875	27993.25	101.0	131	2	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-03-25 00:00:00	2003257.5	28123.125	28231.5	238.25	132	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-04-01 01:00:00	2032196.6544502613	28939.154450261733	28470.429319371728	238.9293193717276	133	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-04-08 01:00:00	2056230.4375	24033.783049738267	28575.16666666667	104.73734729494026	135	2	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-04-15 01:00:00	2075972.78125	19742.34375	28601.86458333333	26.697916666664238	136	1	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-04-22 01:00:00	2085191.63425926	9218.853009259328	28621.004629629628	19.14004629629926	137	1	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-04-29 01:00:00	2090002.1898148144	4810.555555555504	28621.782407407412	0.7777777777773736	137	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-05-06 01:00:00	2093459.898148148	3457.708333333256	28617.518518518522	0.0	137	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-05-13 01:00:00	2097115.361111111	3655.462962962921	28602.847222222223	0.0	137	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-05-20 01:00:00	2101484.712962963	4369.351851852145	28581.115740740737	0.0	138	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-05-27 01:00:00	2104553.824074074	3069.111111111008	28581.893518518522	0.7777777777773736	138	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-06-03 01:00:00	2122615.666666666	18061.84259259235	28602.810185185186	20.91666666666788	140	2	2
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-06-10 01:00:00	2145643.34375	23027.677083333485	28856.00520833333	253.19502314814602	143	3	5
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-06-17 01:00:00	2176657.932291666	31014.588541666515	29166.61979166667	310.61458333333576	146	3	7
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-06-24 01:00:00	2211246.9375	34589.00520833349	29299.29166666667	132.671875	148	2	6
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-07-01 01:00:00	2232607.3125	21360.375	29343.734375	44.44270833333212	148	0	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-07-08 01:00:00	2238777.776041666	6170.463541666511	29362.02604166667	18.29166666666788	148	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-07-15 01:00:00	2242604.151041666	3826.375	29366.40104166667	4.375	148	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-07-22 01:00:00	2248446.479166666	5842.328125	29354.3125	0.0	149	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-07-29 01:00:00	2253827.783333333	5381.304166666698	29342.95833333333	0.0	149	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-08-05 01:00:00	2258126.229166666	4298.445833333302	29335.953125	0.0	149	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-08-12 01:00:00	2251276.729166666	0.0	29328.078125	0.0	150	1	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-08-19 01:00:00	2252412.046875	1135.3177083334886	29327.75520833333	0.0	150	0	1
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-08-26 01:00:00	2254729.473958333	2317.427083333489	29322.328125	0.0	150	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-09-02 01:00:00	2256765.536458333	2036.0625	29310.91666666667	0.0	150	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-09-09 01:00:00	2267267.5	10501.963541666513	29295.39583333333	0.0	150	0	0
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-09-16 01:00:00	2293019.552083333	25752.052083333485	29312.859375	17.46354166666788	153	3	3
UCxJWPpPED-J24znoKyKZYjg	Comedy	2019-09-23 01:00:00	2329686.458333333	36666.90625	29400.0	87.140625	156	3	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-05-15 00:00:00	21755.11111111111	19051.11111111111	4980.444444444444	0.0	4	0	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-05-22 00:00:00	63875.75	42120.63888888888	7588.25	2607.805555555556	6	2	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-05-29 00:00:00	131038.375	67162.625	11309.125	3720.875	9	3	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-06-05 00:00:00	216735.0	85696.625	19353.0	8043.875	13	4	8
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-06-12 00:00:00	396499.66666666657	179764.66666666663	22546.555555555562	3193.5555555555547	16	3	7
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-06-19 00:00:00	481252.5	84752.83333333337	24463.5	1916.9444444444453	16	0	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-06-26 00:00:00	528203.0	46950.5	25874.0	1410.5	18	2	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-07-03 00:00:00	575368.625	47165.625	27276.5	1402.5	19	1	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-07-10 00:00:00	620789.0	45420.375	28568.0	1291.5	19	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-07-17 00:00:00	653056.375	32267.375	29763.25	1195.25	19	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-07-24 00:00:00	695955.0	42898.625	30982.5	1219.25	21	2	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-07-31 00:00:00	737902.375	41947.375	32147.625	1165.125	22	1	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-08-07 00:00:00	813831.5	75929.125	33608.5	1460.875	27	5	7
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-08-14 00:00:00	892123.875	78292.375	35009.375	1400.875	27	0	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-08-21 00:00:00	939569.5	47445.625	35972.75	963.375	29	2	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-08-28 00:00:00	988214.375	48644.875	36889.25	916.5	30	1	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-09-04 00:00:00	1027956.0	39741.625	38102.0	1212.75	31	1	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-09-11 00:00:00	1057255.375	29299.375	39393.5	1291.5	31	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-09-18 00:00:00	1084649.75	27394.375	40190.75	797.25	32	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-09-25 00:00:00	1106641.0	21991.25	40794.375	603.625	33	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-10-02 00:00:00	1135714.0	29073.0	41351.5	557.125	35	2	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-10-09 00:00:00	1185081.25	49367.25	42002.375	650.875	37	2	5
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-10-16 00:00:00	1258198.25	73117.0	42793.75	791.375	41	4	7
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-10-23 00:00:00	1343437.3937823835	85239.14378238353	43667.880829015536	874.1308290155431	43	2	7
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-10-29 23:00:00	1414308.1502590668	70870.75647668377	44836.04663212434	1168.1658031088082	43	0	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-11-05 23:00:00	1513993.234375	99685.0841159327	45680.609375	844.5627428756488	46	3	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-11-12 23:00:00	1588823.625	74830.390625	46320.65104166666	640.0416666666642	46	0	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-11-19 23:00:00	1668401.958333333	79578.33333333326	47183.109375	862.4583333333358	47	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-11-26 23:00:00	1743719.354166667	75317.39583333349	48081.47395833334	898.3645833333358	50	3	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-12-03 23:00:00	1801959.234375	58239.88020833325	48840.42708333334	758.953125	51	1	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-12-10 23:00:00	1843990.890625	42031.65625	49479.49479166666	639.0677083333285	51	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-12-17 23:00:00	1884076.536458333	40085.645833333256	50144.63020833334	665.1354166666715	52	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-12-24 23:00:00	1932895.411458333	48818.875	51025.75520833334	881.125	53	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2017-12-31 23:00:00	1984141.875	51246.46354166674	52100.84375	1075.0885416666642	54	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-01-07 23:00:00	2040512.145833333	56370.27083333325	53105.59375	1004.75	55	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-01-14 23:00:00	2096055.104166667	55542.95833333349	54180.27604166666	1074.6822916666642	56	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-01-21 23:00:00	2141429.1875	45374.08333333325	55133.53645833334	953.2604166666716	56	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-01-28 23:00:00	2178317.072916666	36887.88541666651	55944.11458333334	810.578125	56	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-02-04 23:00:00	2215100.432291666	36783.359375	56719.68229166666	775.5677083333286	56	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-02-11 23:00:00	2256254.859375	41154.42708333349	57486.81770833334	767.1354166666714	56	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-02-18 23:00:00	2299685.484375	43430.625	58252.44270833334	765.625	57	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-02-25 23:00:00	2358624.494791666	58939.01041666651	59045.90104166666	793.4583333333286	58	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-03-04 23:00:00	2490173.755208333	131549.26041666698	60894.89583333334	1848.9947916666715	60	2	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-03-11 23:00:00	2623969.786458333	133796.03125	62519.953125	1625.057291666664	64	4	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-03-18 23:00:00	2737846.625	113876.83854166653	63879.84895833334	1359.8958333333358	66	2	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-03-26 00:00:00	2829574.80104712	91728.17604712023	65185.53926701572	1305.6903086823731	67	1	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-04-02 00:00:00	2920637.75	91062.94895287977	66577.0	1391.460732984291	68	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-04-09 00:00:00	3037552.0	116914.25	68042.25	1465.25	71	3	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-04-16 00:00:00	3111696.0	74144.0	69080.0	1037.75	73	2	6
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-04-23 00:00:00	3253971.875	142275.875	72151.25	3071.25	75	2	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-04-30 00:00:00	3432867.25	178895.375	74728.25	2577.0	77	2	5
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-05-07 00:00:00	3556255.25	123388.0	76127.25	1399.0	79	2	5
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-05-14 00:00:00	3648121.0	91865.75	77105.0	977.75	80	1	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-05-21 00:00:00	3738838.125	90717.125	78070.0	965.0	82	2	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-05-28 00:00:00	3831853.75	93015.625	78982.25	912.25	84	2	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-06-04 00:00:00	3916642.875	84789.125	79847.5	865.25	85	1	5
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-06-11 00:00:00	3997793.0	81150.125	80712.0	864.5	85	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-06-18 00:00:00	4078086.5	80293.5	81632.5	920.5	85	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-06-25 00:00:00	4145468.0	67381.5	82751.75	1119.25	86	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-07-02 00:00:00	4197726.25	52258.25	83521.625	769.875	86	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-07-09 00:00:00	4244277.0	46550.75	84197.0	675.375	86	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-07-16 00:00:00	4289578.625	45301.625	84920.375	723.375	86	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-07-23 00:00:00	4333207.0	43628.375	85628.75	708.375	86	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-07-30 00:00:00	4377852.625	44645.625	86330.625	701.875	87	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-08-06 00:00:00	4436503.0	58650.375	87301.0	970.375	87	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-08-13 00:00:00	4480917.125	44414.125	87723.625	422.625	89	2	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-08-20 00:00:00	4522753.5	41836.375	88360.75	637.125	91	2	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-08-27 00:00:00	4560058.375	37304.875	88961.75	601.0	92	1	3
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-09-03 00:00:00	4593213.0	33154.625	89462.5	500.75	92	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-09-10 00:00:00	4629516.125	36303.125	89919.0	456.5	93	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-09-17 00:00:00	4671487.0	41970.875	90396.0	477.0	94	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-09-24 00:00:00	4708947.625	37460.625	90877.0	481.0	95	1	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-10-01 00:00:00	4734943.0	25995.375	91262.0	385.0	95	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-10-08 00:00:00	4761826.769230769	26883.76923076901	91745.53846153848	483.53846153846825	95	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-10-15 00:00:00	4788450.384615385	26623.61538461596	92215.46153846152	469.9230769230635	95	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-10-22 00:00:00	4813513.076923077	25062.692307692017	92603.69230769233	388.2307692307804	97	2	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-10-28 23:00:00	4840789.156682028	27276.07975895051	93110.60368663595	506.9113789436378	97	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-11-04 23:00:00	4873598.705069125	32809.548387097195	93914.21658986175	803.6129032258033	97	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-11-11 23:00:00	4925881.473958333	52282.76888920832	94972.31770833331	1058.1011184715753	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-11-18 23:00:00	4968531.526041667	42650.05208333395	95837.55208333331	865.234375	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-11-25 23:00:00	5008365.244791667	39833.71875	96664.46354166669	826.911458333343	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-12-02 23:00:00	5043028.723958333	34663.47916666605	97418.33854166669	753.875	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-12-09 23:00:00	5076684.786458333	33656.0625	97988.40625	570.0677083333285	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-12-16 23:00:00	5110480.90625	33796.119791666984	98434.296875	445.890625	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-12-23 23:00:00	5135595.354166667	25114.447916666977	99010.34895833331	576.0520833333285	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2018-12-30 23:00:00	5161659.854166667	26064.5	99560.72395833331	550.375	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-01-06 23:00:00	5187805.244791667	26145.390625	100147.63020833331	586.90625	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-01-13 23:00:00	5207676.25	19871.005208333027	100538.13020833331	390.5	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-01-20 23:00:00	5229352.114583333	21675.864583333027	100960.57291666669	422.44270833334303	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-01-27 23:00:00	5249703.880208333	20351.765625	101334.61979166669	374.046875	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-02-03 23:00:00	5269438.476851852	19734.596643518656	101694.5	359.8802083333285	97	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-02-10 23:00:00	5291447.010416667	22008.533564815298	102103.83854166669	409.3385416666715	98	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-02-17 23:00:00	5316435.260416667	24988.25	102445.96354166669	342.125	98	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-02-24 23:00:00	5338716.71875	22281.458333333023	102707.19791666669	261.234375	98	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-03-03 23:00:00	5358323.807291667	19607.088541666973	102947.09375	239.89583333332848	99	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-03-10 23:00:00	5376919.526041667	18595.71875	103203.17708333331	256.08333333332854	99	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-03-17 23:00:00	5394004.1875	17084.661458333027	103474.35416666669	271.17708333334303	99	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-03-24 23:00:00	5410361.390625	16357.203125	103756.40104166669	282.046875	99	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-04-01 00:00:00	5441008.2931937175	30646.90256871749	104376.43455497382	620.0335133071494	100	1	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-04-08 00:00:00	5511497.875	70489.58180628251	105842.875	1466.4404450261788	103	3	4
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-04-15 00:00:00	5605815.0	94317.125	107284.0	1441.125	104	1	5
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-04-22 00:00:00	5645193.5	39378.5	107787.125	503.125	104	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-04-29 00:00:00	5668753.0	23559.5	108140.25	353.125	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-05-06 00:00:00	5688477.875	19724.875	108455.25	315.0	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-05-13 00:00:00	5707293.0	18815.125	108759.5	304.25	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-05-20 00:00:00	5724030.625	16737.625	109024.75	265.25	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-05-27 00:00:00	5739888.0	15857.375	109251.25	226.5	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-06-03 00:00:00	5759015.25	19127.25	109500.875	249.625	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-06-10 00:00:00	5775873.0	16857.75	109773.0	272.125	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-06-17 00:00:00	5792911.0	17038.0	110012.75	239.75	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-06-24 00:00:00	5810889.5	17978.5	110246.5	233.75	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-07-01 00:00:00	5829516.0	18626.5	110474.875	228.375	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-07-08 00:00:00	5847542.0	18026.0	110710.0	235.125	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-07-15 00:00:00	5865765.25	18223.25	110962.0	252.0	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-07-22 00:00:00	5884703.0	18937.75	111226.75	264.75	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-07-29 00:00:00	5902913.625	18210.625	111491.5	264.75	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-08-05 00:00:00	5921944.0	19030.375	111775.0	283.5	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-08-12 00:00:00	5939241.875	17297.875	112054.125	279.125	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-08-19 00:00:00	5954688.75	15446.875	112277.75	223.625	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-08-26 00:00:00	5968252.75	13564.0	112427.125	149.375	104	0	0
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-09-02 00:00:00	5985675.0	17422.25	112606.0	178.875	106	2	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-09-09 00:00:00	6003541.25	17866.25	112842.25	236.25	106	0	2
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-09-16 00:00:00	6017115.5	13574.25	113019.5	177.25	106	0	1
UCNNLaOkE-rcthxNssSHET2A	Gaming	2019-09-23 00:00:00	6029405.0	12289.5	113000.0	0.0	106	0	0
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-10-10 00:00:00	75702934.0	435129.0	127190.125	0.0	152	0	3
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-10-17 00:00:00	76802713.75	1099779.75	128606.0	1415.875	153	1	3
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-10-24 00:00:00	78089454.79792745	1286741.047927454	130141.96891191712	1535.9689119170944	155	2	3
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-10-30 23:00:00	79230782.38341969	1141327.5854922384	131359.75129533678	1217.7823834196895	156	1	3
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-11-06 23:00:00	80267628.52083333	1036846.1374136356	132524.69270833337	1164.941412996559	159	3	6
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-11-13 23:00:00	81208389.07291667	940760.5520833432	133757.09375	1232.401041666657	159	0	3
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-11-20 23:00:00	82036936.671875	828547.5989583285	134800.53125	1043.4375	159	0	0
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-11-27 23:00:00	82706095.04166667	669158.3697916715	135654.40625	853.875	160	1	1
UCISF5OGuAtSLNF24TKTnXag	Film and Animation	2016-12-04 23:00:00	83517055.97916667	810960.9375	136890.984375	1236.578125	161	1	2
